symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
HSY,2020-12-31,USD,1699657000,84403000,None,25312000,204962000,294907000,441626000,55537000,151918000,1275413000,-531280000,-499228000,41759000,211196000,211196000,None,640732000,640732000,None,None,989876000,None,-185664000,None,662159000,-6990000,1278708000,9131845000,2977905000,1143987000,1143987000,964207000,615233000,6466273000,2285255000,2679632000,3283429000,1295214000,1988215000,9493000,None,None,158809000,555887000,6893962000,1891745000,580058000,None,512870000,74041000,5478322000,75887000,4528584000,438829000,4089755000,4602625000,762239000,683434000,2234352000,768992000,1928673000,221553000,208227127,3701269000,8149719000,4448450000,4448450000,1782698000,1890925000,37577000,2023832000,4097000,-153471000,-149374000,153471000,8159662000,-138327000,219021000,54674000,1498292000,219584000,153471000,1275413000,1264592000,1651763000,1706437000,Common Stock,The Hershey Company,"The Hershey Company, commonly known as Hershey's, is an American multinational company and one of the largest chocolate manufacturers in the world. It also manufactures baked products, such as cookies and cakes, and sells beverages like milkshakes, and many more that are produced globally. Its headquarters are in Hershey, Pennsylvania.",47111,NYSE,USD,USA,MANUFACTURING,SUGAR & CONFECTIONERY PRODUCTS,"19 EAST CHOCOLATE AVENUE, EXTERNAL RPTG & COMPLIANCE, HERSHEY, PA, US",December,2021-12-31,41935049000,2363595000,28.74,4.631,13.38,3.41,0.0178,7.11,43.4,0.165,0.228,0.131,0.594,8971337000,4053818000,7.11,0.159,0.064,210.11,28.74,25.64,4.674,15.14,5.18,24.13,0.404,206.9,140.85,196.79,181.64,145628000,2022-03-15,2022-02-17,152.3300,0.0363995
MOS,2020-12-31,USD,1582600000,304500000,34700000,423000000,580100000,847600000,1170600000,153600000,-191400000,665600000,-1189500000,-283800000,-140200000,0,0,None,75800000,75800000,None,None,4700000,None,None,None,62100000,-47200000,666100000,19789800000,3521200000,574000000,574000000,1739200000,881100000,17102200000,11854300000,8106800000,1173000000,None,1173000000,673100000,673100000,673000000,326900000,1388800000,10208400000,3146500000,769100000,287600000,504300000,100000,8641600000,294600000,5032300000,454300000,4578000000,5212800000,1521500000,1753500000,9581400000,None,10511000000,3800000,379091544,1064900000,8681700000,7616800000,7616800000,412900000,371500000,None,518900000,None,-180600000,33500000,214100000,8601100000,12900000,846400000,38900000,87600000,-578500000,214100000,759400000,458100000,301700000,340600000,Common Stock,The Mosaic Company,"The Mosaic Company is a Fortune 500 company based in Tampa, Florida which mines phosphate and potash, and operates through segments such as international distribution and Mosaic Fertilizantes.",1285785,NYSE,USD,USA,LIFE SCIENCES,AGRICULTURAL CHEMICALS,"101 EAST KENNEDY BLVD., SUITE 2500, TAMPA, FL, US",December,2021-12-31,18242343000,3287833000,11.6,0.197,28.76,0,0.0091,4.27,32.38,0.132,0.2,0.0738,0.16,12357400000,3200300000,4.27,-0.19,0.563,49.53,11.6,4.708,1.476,1.572,1.633,8.43,1.715,49.57,27.87,41.37,36.33,368309000,2022-03-17,2022-03-02,23.0100,0.0633087
TRV,2020-12-31,USD,6519000000,448000000,None,3214000000,4922000000,789000000,None,-68000000,None,2697000000,-4892000000,-1416000000,None,625000000,625000000,None,861000000,861000000,None,None,None,None,-498000000,None,211000000,None,2697000000,116764000000,6684000000,721000000,6684000000,None,None,4293000000,1026000000,None,4293000000,317000000,3976000000,84423000000,85026000000,5963000000,-7829000000,-79967000000,87563000000,370000000,None,None,100000000,100000000,558000000,None,6450000000,100000000,6450000000,6550000000,6450000000,80455000000,29201000000,35815000000,38771000000,23743000000,252400000,-15561000000,31981000000,47542000000,None,-20084000000,4509000000,None,4523000000,-37000000,-339000000,-339000000,339000000,29044000000,None,None,14000000,3237000000,540000000,339000000,2697000000,4559000000,3576000000,3590000000,Common Stock,The Travelers Companies Inc,"The Travelers Companies, Inc., commonly known as Travelers, is an American insurance company.",86312,NYSE,USD,USA,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE","385 WASHINGTON ST, SAINT PAUL, MN, US",December,2021-12-31,41088930000,5668000000,11.73,1.29,119.76,3.49,0.0207,14.53,140.1,0.105,0.138,0.0253,12.52,34816000000,9475000000,14.49,0.051,0.073,177.33,11.49,13.68,1.155,1.427,1.371,-,0.726,174.55,142.82,164.16,157.54,241501000,2022-03-31,2022-03-09,140.3700,0.0249726
DIS,2020-09-30,USD,16977000000,3192000000,None,-2445000000,-2197000000,5345000000,4022000000,-1943000000,-14000000,-2474000000,-3637000000,8480000000,None,0,None,None,1587000000,1587000000,None,None,18120000000,None,305000000,None,22073000000,38000000,-2864000000,201549000000,35251000000,17914000000,17914000000,1583000000,12708000000,143102000000,32078000000,35517000000,19173000000,19173000000,77689000000,5003000000,3903000000,3903000000,875000000,8433000000,117966000000,26628000000,13183000000,4629000000,5711000000,5711000000,70634000000,None,58628000000,5711000000,52917000000,58628000000,693000000,17204000000,83583000000,907000000,38315000000,54497000000,1811000000,45042000000,65388000000,20346000000,43880000000,8108000000,12369000000,None,21163000000,None,-1647000000,198000000,1647000000,65000000,1689000000,3140000000,2242000000,-2165000000,699000000,1647000000,-2832000000,-4569000000,-518000000,1724000000,Common Stock,The Walt Disney Company,"The Walt Disney Company, commonly known as Disney, is an American diversified multinational mass media and entertainment conglomerate headquartered at the Walt Disney Studios complex in Burbank, California.",1744489,NYSE,USD,USA,TRADE & SERVICES,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,"500 SOUTH BUENA VISTA STREET, BURBANK, CA, US",September,2021-12-31,272238805000,10560000000,88.85,1.188,49.87,0,0,1.683,40.15,0.0422,0.0751,0.0169,0.0368,72988000000,22287000000,1.683,63.36,0.343,197.08,88.85,35.46,3.73,3.067,4.319,29.22,1.195,203.02,129.26,149.21,166.86,1820630000,2020-01-16,2019-12-13,124.0800,-0.0478821
TMO,2020-12-31,USD,8289000000,2170000000,None,59000000,2362000000,2325000000,1474000000,1302000000,508000000,6377000000,-1510000000,959000000,-4000000,1500000000,1500000000,None,337000000,337000000,None,None,3464000000,None,-1304000000,None,7738000000,None,6375000000,69052000000,21957000000,10325000000,10325000000,4029000000,5741000000,47882000000,5912000000,3665000000,38726000000,12685000000,26041000000,32000000,32000000,28000000,1131000000,2457000000,34545000000,10304000000,2175000000,2034000000,2628000000,7000000,25630000000,None,21728000000,2628000000,19107000000,21735000000,2314000000,3330000000,34507000000,6818000000,28116000000,437000000,396000000,23041000000,31689000000,8648000000,16214000000,7794000000,6930000000,1181000000,9892000000,65000000,-553000000,-488000000,553000000,32242000000,-76000000,658000000,1667000000,7225000000,850000000,553000000,6375000000,6247000000,7794000000,9445000000,Common Stock,Thermo Fisher Scientific Inc,"Thermo Fisher Scientific is an American provisioner of scientific instrumentation, reagents and consumables, and software and services to healthcare, life science, and other laboratories in academia, government, and industry (including in the biotechnology and pharmaceutical sectors). Based in Waltham, Massachusetts, Thermo Fisher was created in 2006 by the merger of Thermo Electron and Fisher Scientific, to form a company with US$ 9 billion in combined revenues.",97745,NYSE,USD,USA,LIFE SCIENCES,"MEASURING & CONTROLLING DEVICES, NEC","168 THIRD AVENUE, WALTHAM, MA, US",December,2021-12-31,216659411000,12817000000,28.25,6.61,103.69,1.04,0.0022,19.46,99.52,0.197,0.261,0.078,0.205,39211000000,20234000000,19.46,-0.331,0.014,691.71,28.25,23.92,5.53,5.89,6.17,20.22,0.801,672.34,432.65,601.89,565.34,394048000,2022-01-14,2022-03-15,465.7800,0.4337427
TJX,2020-02-01,USD,4066540000,3073405000,None,1591069000,390800000,867303000,1223116000,77175000,296541000,3272193000,-1461971000,-2414871000,None,1551992000,1551992000,None,1071562000,1071562000,None,232106000,0,None,-1319886000,None,189698000,None,3272193000,24145003000,8890622000,3216752000,3216752000,4872592000,433230000,15254381000,5325048000,6047230000,95546000,None,95546000,None,None,None,None,761323000,18196791000,7150247000,2672557000,500844000,1411216000,None,11046544000,None,2300000000,0,2200000000,-8219000,836056000,851116000,5948212000,None,5422283000,1199100000,1199099768,11871197000,41675577000,38158768000,29845780000,-4796179000,7454988000,None,8312988000,49060000,-61400000,None,61400000,41736977000,None,858000000,858000000,4406183000,1133990000,61400000,3272193000,3229343000,4467583000,5325583000,Common Stock,The TJX Companies Inc,"The TJX Companies, Inc. (abbreviated TJX) is an American multinational off-price department store corporation, headquartered in Framingham, Massachusetts.",109198,NYSE,USD,USA,TRADE & SERVICES,RETAIL-FAMILY CLOTHING STORES,"770 COCHITUATE RD, FRAMINGHAM, MA, US",February,2021-11-30,79660524000,5622932000,24.73,0.15,4.983,1.04,0.0166,2.7,39.94,0.0676,0.0979,0.1,0.555,48549982000,13836170000,2.7,1.929,0.266,81.86,24.73,19.19,1.641,12.85,1.719,15.51,0.964,77.06,59.85,71.18,69.22,1192880000,2022-03-03,2022-02-09,59.8000,0.1659193
TSCO,2020-12-31,USD,1394515000,26305000,None,419419000,213283000,4765000,294002000,None,180489000,748958000,-292210000,155210000,None,342957000,342957000,None,174656000,174656000,None,None,2009000000,None,-243617000,None,1257515000,None,748958000,7049116000,3258685000,1341756000,1341756000,1783270000,None,3792345000,1248960000,1581374000,55520000,23101000,32419000,0,None,None,133659000,30484000,5125276000,1743798000,976096000,None,4554000,303250000,3381478000,33096000,150000000,0,984324000,150000000,432866000,143154000,1923840000,3356953000,4187135000,1401000,116246000,3761549000,10620352000,6858803000,6858803000,996928000,2478524000,None,2708191000,None,-28781000,None,28781000,1157000,None,None,217124000,968147000,219189000,28781000,748958000,745516000,996928000,1214052000,Common Stock,Tractor Supply Company,"Tractor Supply Company (TSCO) is an American retail chain of stores that offers products for home improvement, agriculture, lawn and garden maintenance, livestock, equine and pet care.",916365,NASDAQ,USD,USA,TRADE & SERVICES,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY","5401 VIRGINIA WAY, BRENTWOOD, TN, US",December,2021-12-31,22629958000,1640156000,23.31,2.393,17.7,2.08,0.0188,8.61,110.9,0.0783,0.108,0.116,0.508,12731105000,4477153000,8.61,0.674,0.153,241.5,23.31,22.83,1.778,12.06,2.136,17.25,0.934,238.83,146.65,221.85,204.25,112772000,2022-03-08,2022-02-17,140.5800,0.5044949
TT,2020-12-31,USD,1435000000,483300000,None,199100000,-144600000,288500000,146200000,-5900000,-109000000,870000000,-376200000,884300000,0,250000000,250000000,None,525600000,507300000,None,None,0,None,-185500000,None,2011300000,68200000,854900000,18156700000,6905600000,3289900000,3289900000,1189200000,2202100000,11251100000,1349500000,1755200000,8629200000,3286400000,5342800000,None,None,None,224400000,1272400000,11729600000,4338900000,1520200000,1077000000,775600000,775600000,6812200000,None,5272100000,775600000,4496500000,5272100000,1464400000,1291100000,6407700000,1719400000,8495300000,263300000,240400000,1158400000,12196000000,11037600000,8651300000,1532800000,2270600000,165000000,2551300000,None,-248700000,-268400000,248700000,12444700000,24300000,172800000,115700000,1151700000,296800000,248700000,977200000,1095000000,1400400000,1516100000,Common Stock,Trane Technologies plc,"Trane Technologies plc is an American Irish domiciled diversified industrial manufacturing company. It is headquartered near Dublin, Ireland.",1466258,NYSE,USD,USA,LIFE SCIENCES,AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENTS,"170/175 LAKEVIEW DRIVE, AIRSIDE BUSINESS PARK, SWORDS,, CO. DUBLIN, IE",December,2021-12-31,36135334000,2299900000,26.34,2.43,26.6,2.36,0.0177,5.88,59.22,0.101,0.145,0.0706,0.23,14136400000,4477100000,5.88,0.314,0.123,203.84,26.34,21.6,2.556,5.69,2.706,16.46,1.273,205.79,145.24,177.78,185.16,233538000,2022-03-31,2022-03-03,145.1600,0.0920855
TDG,2020-09-30,USD,1213000000,954000000,28000000,-80000000,-298000000,283000000,105000000,-352000000,62000000,700000000,799000000,1230000000,200000000,19000000,19000000,None,1928000000,1928000000,None,None,0,None,97000000,None,3250000000,8000000,699000000,18395000000,6960000000,4717000000,4717000000,1283000000,720000000,11491000000,752000000,540000000,10499000000,2610000000,7889000000,0,None,None,240000000,167000000,22363000000,1616000000,218000000,54000000,627000000,349000000,20854100000,55000000,19660000000,276000000,19384000000,20009000000,773000000,933000000,-3972000000,794000000,-4359000000,1000000,53900000,2647000000,5103000000,2456000000,2456000000,1751000000,727000000,130900000,1029900000,None,-1029000000,-1025000000,4000000,5081000000,46000000,114000000,172000000,786000000,87000000,4000000,652000000,677000000,1751000000,962000000,Common Stock,TransDigm Group Incorporated,"TransDigm Group is a publicly traded aerospace manufacturing company headquartered in Cleveland, Ohio. TransDigm develops and manufactures engineered aerospace components.",1260221,NYSE,USD,USA,MANUFACTURING,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC","1301 EAST 9TH STREET, SUITE 3000, CLEVELAND, OH, US",September,2021-12-31,36740870000,2155000000,52.79,1.661,-24.79,0,0,12.55,82.05,0.162,0.388,0.0627,0,4884000000,2549000000,12.55,1.501,0.078,740,52.79,40,7.52,-,10.44,23.49,1.564,688.03,552.72,629.31,630.57,55462000,2020-01-07,2019-12-27,475.1200,-0.0874834
TRMB,2020-12-31,USD,672000000,108800000,None,-60500000,16500000,197500000,56800000,14000000,5000000,390600000,-231800000,-400300000,None,81600000,81600000,None,21000000,21000000,None,10000000,None,None,-71600000,None,39900000,None,389900000,6876900000,1281400000,237700000,237700000,301700000,620500000,5646800000,251800000,346300000,4456600000,580100000,3876500000,None,None,None,121500000,248000000,3278300000,1311300000,143200000,1227600000,255800000,255800000,675600000,109200000,1291400000,255800000,1291400000,1547200000,185000000,150600000,3596900000,None,1893400000,300000,250800000,1754900000,3152000000,1397100000,1392800000,419800000,767900000,475900000,1335100000,None,-77600000,None,77600000,3159900000,13400000,39700000,65500000,394300000,4400000,None,390600000,468200000,419800000,485300000,Common Stock,Trimble Inc,"Trimble Inc. is a Sunnyvale, California-based hardware, software and services technology company. Trimble services global industries in Agriculture, Building & Construction, Geospatial, Natural Resources and Utilities, Governments, Transportation and others. Trimble also does hardware development of Global Navigation Satellite System (GNSS) receivers, scanners, laser rangefinders, unmanned aerial vehicles (UAVs), inertial navigation systems and software processing tools.",864749,NASDAQ,USD,USA,LIFE SCIENCES,"MEASURING & CONTROLLING DEVICES, NEC","935 STEWART DRIVE, SUNNYVALE, CA, US",December,2021-12-31,17557486000,773200000,36.03,2.333,15.72,0,0,1.94,14.55,0.135,0.162,0.0531,0.131,3659100000,2122600000,1.94,-0.361,0.116,93.88,36.03,23.31,4.798,4.349,4.986,22.25,1.586,96.49,62.32,76.25,82.72,251216000,None,None,66.7700,0.6015831
TFC,2020-12-31,USD,7437000000,1834000000,None,None,890000000,1608000000,815000000,None,None,4492000000,-43652000000,36018000000,None,0,500000000,500000000,2725000000,2424000000,301000000,None,26644000000,3449000000,2949000000,None,-197000000,None,4482000000,509228000000,19922000000,18868000000,19922000000,52000000,None,32670000000,3870000000,2560000000,27431000000,2984000000,24447000000,423260000000,299958000000,1054000000,-149107000000,-133164000000,438316000000,6092000000,None,None,6092000000,6092000000,45793000000,None,39597000000,6092000000,None,45689000000,2016000000,11550000000,70912000000,None,19455000000,6745000000,1348961000,3462000000,20694000000,17232000000,None,-1435000000,2429000000,None,4897000000,None,13826000000,15548000000,1722000000,8879000000,None,923000000,1608000000,5463000000,981000000,1957000000,4492000000,6042000000,7185000000,8793000000,Common Stock,Truist Financial Corporation,"Truist Financial Corporation is an American bank holding company headquartered in Charlotte, North Carolina. Its bank operates 2,781 branches in 15 states and Washington, D.C., and offers consumer and commercial banking, securities brokerage, asset management, mortgage, and insurance products and services.",92230,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"214 NORTH TRYON STREET, CHARLOTTE, NC, US",December,2021-12-31,83631718000,None,14.09,1.669,47.14,1.86,0.0324,4.47,17.28,0.279,0.413,0.0123,0.0918,23108999000,23109000000,4.47,0.256,0.036,70.73,14.09,12.85,3.619,1.322,-,-,1.188,68.44,50.69,62.2,59.46,1328120000,2022-03-01,2022-02-10,47.9300,-0.1489702
TWTR,2020-12-31,USD,992870000,221912000,None,18232000,181641000,471600000,873354000,188039000,None,-1135626000,-1560565000,755310000,None,245292000,245292000,None,None,None,None,None,1000000000,0,-184379000,None,187615000,None,-1135626000,13379090000,8637108000,1988429000,7470000000,None,1041743000,4775842000,1493794000,None,1370684000,58338000,1312346000,5483873000,None,5483873000,123063000,151039000,5409008000,1952826000,194281000,121167000,918433000,1095580000,3424719000,997462000,3486738000,917866000,2568872000,3486738000,603989000,36099000,7970082000,5297000,-1125669000,4000,796000000,2349961000,3716349000,1366388000,1366388000,26658000,1450292000,873011000,2837255000,None,-152878000,88178000,152878000,None,-12897000,None,495177000,-50939000,1084687000,152878000,-1135626000,-1131186000,101939000,597116000,Common Stock,Twitter Inc,"Twitter is an American microblogging and social networking service on which users post and interact with messages known as tweets. The service is provided by Twitter, Inc., a corporation based in San Francisco, California.",1418091,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1355 MARKET STREET, SUITE 900, SAN FRANCISCO, CA, US",December,2021-12-31,28254622000,817810000,None,3.64,9.14,0,0,-0.28,6.37,-0.0436,0.0538,0.0124,-0.029,5077482000,3279972000,-0.28,-0.225,0.216,46.17,-,37.74,5.56,3.76,5.24,144.01,0.754,78.73,31.3,38.66,54.84,800641000,None,None,54.1500,0.6895476
TYL,2020-12-31,USD,355089000,8131000,None,50587000,34154000,81657000,28466000,25850000,None,194820000,-98320000,114172000,None,15484000,15484000,None,None,None,None,None,None,None,119791000,None,370941000,None,194820000,2607274000,1113070000,603623000,758500000,None,382319000,1411564000,168004000,137910000,1160496000,322068000,838428000,82640000,82640000,72187000,2479000,33792000,621163000,564277000,14011000,922756000,None,5904000,56886000,22183000,None,None,0,None,83084000,0,1986111000,31812000,1112156000,481000,48147969,542512000,1116663000,888812000,574151000,172926000,259561000,88363000,404141000,None,-1013000,None,None,1116663000,3129000,25500000,55100000,175042000,-19778000,None,194820000,194820000,172926000,228026000,Common Stock,Tyler Technologies Inc,"Tyler Technologies, Inc., based in Plano, Texas, is the largest provider of software to the United States public sector.",860731,NYSE,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"5101 TENNYSON PKWY, PLANO, TX, US",December,2021-12-31,17776720000,296758000,112.54,2.57,56.25,0,0,3.82,38.98,0.101,0.131,0.0356,0.0749,1592287000,709644000,3.82,-0.005,0.53,539.23,112.54,50.25,11.16,7.25,11.23,56.24,0.744,557.55,372.8,479.41,478.34,41348900,None,1990-01-31,436.5200,0.4549697
TSN,2020-09-30,USD,3874000000,747000000,None,-105000000,-277000000,1178000000,1199000000,-191000000,-86000000,2071000000,-1423000000,-1468000000,-999000000,207000000,None,None,601000000,601000000,None,None,1210000000,None,30000000,None,982000000,-1000000,2061000000,34456000000,7598000000,1420000000,1420000000,3859000000,1952000000,26858000000,7596000000,7985000000,17673000000,6774000000,10899000000,287000000,287000000,None,367000000,1589000000,19202000000,4234000000,1876000000,None,548000000,548000000,14836000000,None,111000000,548000000,None,111000000,1810000000,1728000000,15254000000,4145000000,15100000000,45000000,363000000,5384000000,43185000000,37801000000,37801000000,3008000000,2376000000,98000000,2800000000,10000000,-475000000,-475000000,485000000,0,131000000,900000000,278000000,2654000000,593000000,485000000,2071000000,1999000000,3008000000,3286000000,Common Stock,Tyson Foods Inc,"Tyson Foods, Inc. is an American multinational corporation based in Springdale, Arkansas, that operates in the food industry.",100493,NYSE,USD,USA,MANUFACTURING,POULTRY SLAUGHTERING AND PROCESSING,"2200 DON TYSON PARKWAY, SPRINGDALE, AR, US",September,2021-12-31,33843450000,6703000000,9.22,3.095,50.77,1.82,0.0204,10.13,136.52,0.0747,0.111,0.0952,0.216,49522000000,6861000000,10.13,1.398,0.236,101.64,9.22,11.39,0.683,1.817,0.805,6.16,0.784,100.72,67.11,90.64,81.11,292455000,2022-06-15,2022-02-28,59.4800,-0.3094962
USB,2020-12-31,USD,3716000000,3535000000,None,None,1981000000,527000000,None,None,None,4985000000,-15440000000,51899000000,-11957000000,1672000000,1672000000,None,2852000000,2552000000,300000000,15000000,14501000000,0,-1157000000,None,40175000000,None,4959000000,553905000000,71341000000,62580000000,62580000000,74000000,None,16250000000,3468000000,5150000000,12782000000,2864000000,9918000000,436286000000,435994000000,136438000000,-150144000000,-162356000000,500180000000,11984000000,None,None,11766000000,11766000000,41297000000,None,41297000000,11766000000,None,53063000000,2207000000,17347000000,53095000000,25930000000,64188000000,21000000,1500000000,3141000000,20316000000,17175000000,None,-8591000000,11549000000,None,11732000000,None,12825000000,14840000000,2015000000,10401000000,None,351000000,527000000,6025000000,1066000000,2015000000,4985000000,6654000000,8040000000,8567000000,Common Stock,U.S. Bancorp,"U.S. Bancorp is an American bank holding company based in Minneapolis, Minnesota, and incorporated in Delaware. The company provides banking, investment, mortgage, trust, and payment services products to individuals, businesses, governmental entities, and other financial institutions.",36104,NYSE,USD,USA,FINANCE,NATIONAL COMMERCIAL BANKS,"U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN, US",December,2021-12-31,85086831000,None,11.24,1.337,32.73,1.76,0.0333,5.1,15.96,0.335,0.434,0.0142,0.146,23762000000,23762000000,5.1,0.12,0.071,65.24,11.24,13.04,3.581,1.745,-,-,1.037,63.57,48.53,58.23,58.38,1483900000,2022-01-18,2021-12-30,46.5900,-0.2142014
UDR,2020-12-31,USD,604316000,172326000,12502000,-2155000,44670000,618629000,703182000,None,None,68970000,-460842000,-152594000,-98559000,19795000,19795000,None,455605000,419350000,4217000,102234000,1120349000,None,82439000,None,-9120000,None,64266000,9637533000,1409000,1409000,1409000,246867000,None,3207387000,2373588000,None,37413000,37413000,None,9220279000,595486000,None,-224105000,8654224000,5522648000,519524000,None,None,None,218024000,8400000,195592000,4976548000,218024000,None,4976548000,190501000,195592000,3234200000,None,-2685770000,2966000,296611579,969241000,1241165000,271924000,201944000,249103000,57785000,None,90560000,None,-202706000,-128398000,202706000,-44121000,6274000,608616000,10013000,66811000,2545000,217747000,68970000,65570000,269517000,279530000,Common Stock,UDR Inc,"UDR Inc. is a publicly traded real estate investment trust that invests in apartments. The company is organized in Maryland with its headquarters in Highlands Ranch, Colorado.",74208,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"1745 SHEA CENTER DRIVE, SUITE 200, HIGHLANDS RANCH, CO, US",December,2021-12-31,30128001000,817643000,116.75,-4.53,10.68,1.45,0.0267,0.48,4.516,0.111,0.148,0.0123,0.0362,1356413000,908633000,0.48,3.55,0.254,61.74,116.75,222.22,22.21,5.08,17.75,23.66,0.74,60.69,40.47,57.31,54.05,318265000,2022-01-31,2022-01-07,38.4300,-0.1770878
ULTA,2020-02-01,USD,1101293000,338942000,None,76657000,85217000,295599000,298534000,20637000,79372000,705945000,-471480000,-646739000,None,680979000,680979000,None,None,None,None,None,None,None,-637199000,None,-16926000,None,705945000,4863872000,2055317000,392325000,502325000,1293701000,139337000,2808555000,1205524000,1360316000,14261000,3391000,10870000,None,None,110000000,119954000,23356000,2961778000,1137261000,414009000,7524000,239629000,239629000,1824517000,1938347000,0,239629000,None,None,246088000,36432000,1902094000,34448000,1128477000,573000,56609000,2681064000,7398068000,4717004000,4717004000,901094000,1760716000,None,1786746000,None,5056000,5056000,5056000,-5850000,None,None,926000,906150000,200205000,None,705945000,705945000,901094000,902020000,Common Stock,Ulta Beauty Inc,"Ulta Beauty, Inc., formerly known as Ulta Salon, Cosmetics & Fragrance Inc., is an American chain of beauty stores headquartered in Bolingbrook, Illinois. Ulta Beauty carries cosmetics and skincare brands, men's and women's fragrances, nail products, bath and body products, beauty tools and haircare products.",1403568,NASDAQ,USD,USA,TRADE & SERVICES,"RETAIL-RETAIL STORES, NEC","1000 REMINGTON BLVD, SUITE 120, BOLINGBROOK, IL, US",January,2021-10-31,20461224000,1550701000,24.23,0.576,36.68,0,0,15.6,146.54,0.107,0.158,0.157,0.452,8100202000,2334459000,15.6,1.985,0.286,445.32,24.23,21.1,2.526,10.24,2.663,15.04,1.667,422.43,297.29,378.24,367.0,54120000,2012-05-15,2012-03-16,257.0900,-0.1772857
