symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
SYF,2019-12-31,USD,8990000000,2272000000,None,None,-93000000,367000000,None,-391000000,None,3747000000,-261000000,-6458000000,None,3618000000,3618000000,None,581000000,581000000,0,None,5330000000,734000000,-2884000000,None,2271000000,None,2083000000,30167000000,11058000000,4337000000,4337000000,2980000000,2893000000,17718000000,2567000000,2147000000,13296000000,4227000000,9069000000,50000000,None,88000000,760000000,1671000000,17360000000,4400000000,675000000,313000000,859000000,0,13399000000,None,11227000000,859000000,10231000000,11090000000,1196000000,1661000000,12807000000,None,11748000000,37000000,374600000,9696000000,14884000000,5188000000,5188000000,2713000000,5356000000,971000000,6983000000,None,-287000000,-125000000,287000000,None,-151000000,314000000,464000000,2562000000,479000000,287000000,2083000000,2108000000,2713000000,3313000000,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",December,2021-12-31,100347683000,4645000000,51.02,2.34,39.41,2.585,0.0108,5.21,45.38,0.117,0.214,0.0663,0.143,17108000000,11262000000,5.21,0.161,0.103,283.23,51.02,25.25,5.87,6.3,6.03,28.05,1.022,280.43,225.58,258.23,261.79,377545000,2022-04-29,2022-03-30,36.0100,0.5349531
SNPS,2018-12-31,USD,800513000,88107000,None,-19280000,202492000,201676000,238993000,8575000,17396000,532367000,-235877000,-561892000,192897000,329185000,0,None,None,None,None,None,None,None,156364000,156364000,2744000,None,973840000,56927979000,3630303000,3571539000,3574496000,None,55807000,447788000,129213000,298607000,0,0,0,24218589000,52275966000,2957000,-74316000,21162788000,51663136000,634742000,None,598000,631412000,631412000,205685000,None,696465000,311998000,None,1327877000,50803307000,1006359000,5116209000,None,3791838000,53000,52586498,1301136000,2577199000,1276063000,163791000,984556000,271202000,None,316580000,None,1893988000,1969909000,75921000,744984000,None,None,38100000,1325401000,351561000,75921000,1011348000,921192000,1401322000,1439422000,Common Stock,SVB Financial Group,"Silicon Valley Bank, a subsidiary of SVB Financial Group, is a U.S.-based high-tech commercial bank.",719739,NASDAQ,USD,USA,FINANCE,STATE COMMERCIAL BANKS,"3003 TASMAN DR, SANTA CLARA, CA, US",December,2021-12-31,36609712000,None,19.94,2.21,214.3,0,0,31.25,103.9,0.316,0.501,0.0127,0.166,5794000000,5794000000,31.25,-0.159,0.16,815.24,19.94,20.04,6.32,2.861,-,-,1.899,763.22,467.22,647.24,628.52,58749000,None,1992-02-10,84.2400,-0.0117316
SYY,2019-12-31,USD,2155380000,301672000,None,-201704000,36781000,757974000,687815000,37457000,89737000,1430766000,-910413000,-1410469000,-119700000,978901000,978901000,None,722158000,722158000,None,None,1000599000,None,-441350000,None,-153658000,11844000,3747000000,104826000000,12147000000,12147000000,12147000000,None,None,2343000000,None,None,2343000000,1265000000,1078000000,3874000000,82338000000,5911000000,1225000000,78514000000,89738000000,69872000000,None,None,None,11821000000,19866000000,None,19866000000,750000000,10412000000,19866000000,69872000000,None,15088000000,7243000000,12117000000,1000000,615925168,4565000000,12990000000,8425000000,-1566000000,3094000000,1471000000,None,1471000000,None,16799000000,19090000000,2291000000,371000000,None,None,367000000,4887000000,1140000000,2291000000,3747000000,3764000000,7178000000,7545000000,Common Stock,Synchrony Financial,"Synchrony Financial is a consumer financial services company headquartered in Stamford, Connecticut, United States. The company offers consumer financing products, including credit, promotional financing and loyalty programs, installment lending to industries, and FDIC-insured consumer savings products through Synchrony Bank, its wholly owned online bank subsidiary.",1601712,NYSE,USD,USA,FINANCE,FINANCE SERVICES,"777 LONG RIDGE ROAD, STAMFORD, CT, US",December,2021-12-31,21684910000,None,5.62,0.571,24.53,0.88,0.0212,7.32,16.77,0.446,0.592,0.044,33.58,9466000000,9466000000,7.34,0.195,0.116,54.78,5.81,7.94,2.351,1.752,-,-,1.662,51.98,37.04,45.35,47.66,521272000,2022-02-17,2022-02-09,85.5400,0.3651452
TMUS,2019-10-31,USD,6824000000,3993000000,None,76000000,5497000000,6616000000,7358000000,4724000000,617000000,3468000000,-4125000000,-2374000000,1565000000,0,0,None,0,None,None,0,0,None,None,None,325000000,None,532367000,6405160000,1738917000,728597000,728597000,141518000,592070000,4525936000,429532000,683348000,3450553000,279374000,3171179000,None,None,None,290052000,380526000,2316284000,1752453000,19815000,2605156000,17614000,17614000,813653000,None,120093000,17614000,120093000,17614000,502548000,323725000,4083013000,625642000,3164144000,1503000,150331000,2607748000,3360694000,752946000,112123000,520231000,862108000,1136932000,2087517000,None,-11659000,6859000,11659000,3364282000,-1272000,100400000,145073000,545506000,13139000,11659000,532367000,553097000,557165000,702238000,Common Stock,Synopsys Inc,"Synopsys is an American electronic design automation company that focuses on silicon design and verification, silicon intellectual property and software security and quality. Products include logic synthesis, behavioral synthesis, place and route, static timing analysis, formal verification, hardware description language (SystemC, SystemVerilog/Verilog, VHDL) simulators, and transistor-level circuit simulation.",883241,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"690 E MIDDLEFIELD RD, MOUNTAIN VIEW, CA, US",October,2022-01-31,47123874000,1141700000,53.34,2.207,35.15,0,0,5.77,29.46,0.202,0.217,0.0723,0.177,4504127000,3390877000,5.77,0.932,0.309,394.8,53.34,36.5,10.46,8.18,9.63,36.02,1.193,377.6,217.69,326.54,307.31,153099000,None,None,82.6600,0.2058352
TROW,2018-06-30,USD,1522700000,29500000,None,None,None,190800000,204600000,None,None,2248900000,-324500000,-832700000,None,705800000,705800000,None,733900000,733900000,None,None,None,None,-705800000,None,365500000,None,1430766000,17966522000,8141505000,513460000,513460000,3216034000,4201429000,9825017000,4501705000,5452524000,4753527000,857301000,3896226000,120019000,145409000,12006000,210582000,489025000,15463919000,6103183000,4314620000,None,41279000,3957000,9325310000,None,8122058000,37322000,None,8126015000,1666524000,1031020000,2502603000,9349941000,11229679000,765175000,514648468,11085391000,58727324000,47641933000,3600000000,2314056000,184100000,None,8771335000,None,-395483000,-367009000,28474000,-53104000,22733000,614800000,765498000,1956224000,525458000,81578000,1430766000,1500000000,2314056000,2750196000,Common Stock,Sysco Corporation,"Sysco Corporation is an American multinational corporation involved in marketing and distributing food products, smallwares, kitchen equipment and tabletop items to restaurants, healthcare and educational facilities, hospitality businesses like hotels and inns, and wholesale to other companies that provide foodservice (like Aramark and Sodexo). The company is headquartered in the Energy Corridor district of Houston, Texas.",96021,NYSE,USD,USA,TRADE & SERVICES,WHOLESALE-GROCERIES & RELATED PRODUCTS,"1390 ENCLAVE PKWY, HOUSTON, TX, US",June,2021-12-31,44274749000,2800523000,57.4,0.78,2.408,1.86,0.0221,1.52,118.67,0.0129,0.0338,0.0584,0.578,60738232000,9356749000,1.52,1.52,0.412,89.17,57.4,25.71,0.729,34.72,0.87,18.97,1.324,87.3,67.65,79.06,77.81,507447000,2022-01-28,2022-01-06,116.0900,0.5643444
TTWO,2019-12-31,USD,843515000,5265000,None,None,-2156000,40232000,66969000,98075000,14403000,333837000,-223576000,-463685000,None,362392000,362392000,None,None,None,None,0,None,None,-362392000,None,145615000,-10639000,3468000000,86921000000,9305000000,1528000000,1528000000,964000000,4508000000,77616000000,21984000000,33118000000,38510000000,36580000000,1930000000,5363000000,0,None,1972000000,1891000000,58132000000,12506000000,4322000000,1191000000,3294000000,25000000,45626000000,1346000000,24969000000,25000000,10958000000,24994000000,1673000000,954000000,28789000000,8000000,-8833000000,0,856905400,27806000000,42982000000,15176000000,93000000,5722000000,14139000000,None,15083000000,None,-1690000000,24000000,1690000000,44979000000,-8000000,6500000000,605000000,4603000000,1135000000,1709000000,3468000000,2932000000,5722000000,6898000000,Common Stock,T-Mobile US Inc,"T-Mobile US, Inc., doing business under the global brand name T-Mobile, is an American wireless network operator. Its headquarters are located in Bellevue, Washington, in the Seattle metropolitan area and Overland Park, Kansas, in the Kansas City metropolitan area.",1283699,NASDAQ,USD,USA,TECHNOLOGY,RADIOTELEPHONE COMMUNICATIONS,"12920 SE 38TH STREET, BELLEVUE, WA, US",December,2021-12-31,156735914000,26377001000,52.06,1.382,55.32,0,0,2.41,64.24,0.0377,0.125,0.0307,0.045,80117998000,45546000000,2.41,-0.428,0.022,167.25,52.06,43.48,1.956,2.241,3.174,11.01,0.551,150.2,101.51,115.99,128.41,1249290000,2016-09-15,2013-05-01,122.4300,0.1893336
TPR,2019-12-31,USD,997500000,16400000,None,63500000,-105700000,271300000,267400000,5600000,-30400000,397500000,-2164800000,-250700000,None,0,0,None,384100000,384100000,None,None,1100000000,None,165700000,None,-1429500000,-11500000,2131300000,9330400000,1781800000,1781800000,1781800000,None,None,1528000000,674400000,1142400000,665700000,None,665700000,2939800000,2939800000,None,None,234400000,1107300000,246300000,None,None,None,None,1982000000,146300000,None,None,None,146300000,31800000,748900000,7102100000,None,6443500000,47000000,235214000,3201000000,5617900000,2416900000,2384900000,2387000000,447700000,None,3230900000,None,None,533200000,None,5617900000,7000000,None,190800000,2809700000,678400000,None,2248900000,2130300000,2387000000,3000500000,Common Stock,T. Rowe Price Group Inc,"T. Rowe Price Group, Inc. is an American publicly owned global investment management firm that offers funds, advisory services, account management, and retirement plans and services for individuals, institutions, and financial intermediaries.",1113169,NASDAQ,USD,USA,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","100 EAST PRATT STREET, P.O. BOX 89000, BALTIMORE, MD, US",December,2021-12-31,33293300000,3911466000,11.07,2.897,39.37,4.32,0.0336,13.12,33.86,0.402,0.484,0.2,0.317,7671900000,4678700000,13.12,-0.045,0.132,165.75,11.07,11.04,4.34,3.644,3.859,7.98,1.286,222.17,134.13,169.94,195.95,229198000,2022-03-30,2022-03-14,26.9700,-0.2008889
TGT,2019-03-31,USD,5973000000,752000000,None,1216000000,1199000000,2474000000,3516000000,None,900000000,2930000000,-3416000000,-3644000000,None,2124000000,2124000000,None,1335000000,1335000000,None,None,0,None,-2028000000,None,-1087000000,None,333837000,4243065000,2827835000,826525000,1571010000,28200000,395729000,750177000,127882000,169630000,527947000,146230000,381717000,746308000,1823000,744485000,832896000,94348000,2202485000,1951794000,72797000,1728720000,None,None,250691000,None,None,None,0,None,1035695000,250691000,2040580000,820572000,877626000,1346000,112181000,1144750000,2683820000,2215199000,1523644000,206672000,672634000,230170000,938078000,None,-900000,38019000,900000,2684720000,26113000,39726000,23879000,232785000,-101052000,900000,333837000,312380000,206672000,257564000,Common Stock,Take-Two Interactive Software Inc,"Take-Two Interactive Software, Inc. is an American video game holding company based in New York City. The company owns two major publishing labels, Rockstar Games and 2K, which operate internal game development studios.",946581,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"110 WEST 44TH STREET, NEW YORK, NY, US",March,2021-12-31,19075957000,838026000,36.62,2.425,33.53,0,0,4.513,29.57,0.154,0.21,0.0728,0.154,3414227000,1876760000,4.513,-0.21,0.049,209.22,36.62,24.15,5.59,4.99,4.707,17.49,0.654,195.83,138.19,166.99,169.03,115416000,None,None,80.2600,0.1559844
TEL,2019-06-30,USD,2422000000,75000000,None,-178000000,-239000000,690000000,749000000,-31000000,-64000000,1844000000,-692000000,-1643000000,-51000000,1091000000,1091000000,None,608000000,608000000,None,None,None,None,-1006000000,None,79000000,-8000000,643400000,6877300000,2556800000,969200000,264600000,778300000,298100000,4320500000,938800000,1200500000,1711900000,1711900000,1516200000,264100000,100000,264600000,190800000,134100000,3363900000,918000000,243600000,27500000,800000,800000,2862100000,6100000,1601900000,800000,1616700000,1602700000,393000000,609900000,3513400000,None,291600000,2900000,286800000,4053700000,6027100000,1973400000,1945600000,819700000,3234000000,None,3341400000,None,-47900000,19000000,66900000,6027100000,-5600000,None,268200000,766200000,122800000,66900000,643400000,643000000,819700000,1066300000,Common Stock,Tapestry Inc,"Tapestry, Inc. is an American multinational luxury fashion holding company. It is based in New York City and is the parent company of three major brands: Coach New York, Kate Spade New York and Stuart Weitzman.",1116132,NYSE,USD,USA,MANUFACTURING,LEATHER & LEATHER PRODUCTS,"516 WEST 34TH ST, NEW YORK, NY, US",June,2021-12-31,10337840000,1454500000,12.93,1.115,11.09,0.5,0.0192,2.958,23.54,0.129,0.19,0.0963,28.75,6510800000,4073800000,2.953,0.036,0.27,54.6,13.8,10.72,1.653,3.559,1.856,9.4,1.482,49.04,35.37,39.48,41.17,263990000,2022-03-28,2022-03-03,95.7800,0.0635132
TDY,2019-02-02,USD,482100000,24700000,7100000,47400000,51900000,111900000,88400000,58800000,-12200000,402300000,-571900000,141700000,96000000,None,None,None,None,None,None,None,0,None,34600000,None,51900000,None,2938000000,41290000000,12519000000,787000000,1556000000,9497000000,632000000,26806000000,25533000000,18687000000,699000000,66000000,633000000,380000000,380000000,769000000,1466000000,1273000000,29993000000,15014000000,9761000000,840000000,1052000000,1218000000,14979000000,968000000,10247000000,1052000000,None,11441000000,3195000000,1780000000,11297000000,None,6017000000,43000000,517761600,3568000000,74906000000,71338000000,53299000000,4110000000,15723000000,None,18039000000,None,-461000000,-461000000,461000000,75356000000,27000000,2500000000,2224000000,3684000000,746000000,461000000,2930000000,2879000000,4145000000,6369000000,Common Stock,Target Corporation,"Target Corporation is an American retail corporation. Their retail formats include the discount store Target, the hypermarket SuperTarget, and small-format stores previously named CityTarget and TargetExpress before being consolidated under the Target branding.",27419,NYSE,USD,USA,TRADE & SERVICES,RETAIL-VARIETY STORES,"1000 NICOLLET MALL, MINNEAPOLIS, MN, US",January,2021-10-31,95451087000,11166000000,14.66,1.3,28.7,2.94,0.0188,13.59,209.08,0.0656,0.083,0.102,0.5,103348003000,27384000000,13.59,0.512,0.133,277.74,14.66,15.43,0.924,7.09,1.04,9.24,1.009,266.91,164.44,218.85,237.94,479124000,2022-03-10,2022-02-15,236.0400,0.2693735
TFX,2019-09-30,USD,777716000,101790000,None,62404000,70961000,214714000,80795000,23412000,37198000,200802000,-196394000,-206433000,None,None,None,None,62165000,62165000,None,0,35000000,None,0,None,23603000,-10948000,1844000000,19694000000,5554000000,927000000,927000000,1836000000,2320000000,14140000000,3574000000,5906000000,7336000000,1596000000,5740000000,None,None,None,471000000,454000000,9124000000,3540000000,1357000000,36000000,570000000,570000000,5364000000,None,3965000000,570000000,3395000000,3965000000,1613000000,427000000,10570000000,1337000000,12256000000,154000000,335000000,4394000000,13380000000,10979000000,9054000000,1978000000,1490000000,572000000,2497000000,None,-68000000,19000000,68000000,13448000000,2000000,510000000,180000000,1829000000,-15000000,68000000,1946000000,1647000000,1897000000,2077000000,Common Stock,TE Connectivity Ltd,"TE Connectivity is an American Swiss-domiciled technology company that designs and manufactures connectors and sensors for several industries, such as automotive, industrial equipment, data communication systems, aerospace, defense, medical, oil and gas, consumer electronics and energy.",1385157,NYSE,USD,USA,TRADE & SERVICES,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC","RHEINSTRASSE 20, CH-8200 SCHAFFHAUSEN, CH",September,2021-12-31,47113961000,3572000000,19.67,2.125,33.78,1.98,0.0141,7.36,46.26,0.161,0.183,0.0837,0.232,15219000000,4887000000,7.36,0.496,0.084,156.71,19.67,20.41,3.096,4.239,3.268,14.4,1.354,165.81,121.66,152.38,146.96,325575000,2022-03-04,2022-02-17,339.7500,0.2768236
TER,2018-12-31,USD,578750000,25396000,None,83506000,121632000,120655000,134642000,70440000,27408000,467468000,-156660000,-574349000,None,500000000,500000000,None,61305000,61305000,None,None,None,None,-470688000,None,-152828000,-569000,333800000,3809300000,1114400000,142500000,142500000,364300000,561800000,2543400000,442600000,566000000,1928000000,192800000,1735200000,None,None,None,45800000,84600000,1579600000,720800000,227800000,126800000,138300000,900000,926500000,None,747500000,137400000,610100000,748400000,354700000,248700000,2229700000,144900000,2523700000,400000,36087297,311300000,2896000000,2584700000,1791000000,416600000,694200000,None,807200000,None,-29200000,-26000000,29200000,2901800000,-10700000,73500000,113000000,393900000,60100000,25500000,333800000,217500000,416600000,536100000,Common Stock,Teledyne Technologies Incorporated,Teledyne Technologies Incorporated is an American industrial conglomerate.,1094285,NYSE,USD,USA,MANUFACTURING,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS","1049 CAMINO DOS RIOS, THOUSAND OAKS, CA, US",December,2021-12-31,19997819000,874433000,42.65,0.98,159.79,0,0,10.05,104.16,0.0965,0.138,0.0407,0.0821,4614300000,1841400000,10.05,-0.025,0.7,533.25,42.65,-,4.334,2.57,5.03,29.49,1.108,465.4,354.17,423.22,431.87,46655200,None,None,31.3800,-0.2505374
TSLA,2018-12-31,USD,2405000000,1009000000,None,1592000000,969000000,1901000000,1332000000,367000000,429000000,-775000000,-1436000000,1529000000,None,None,None,None,None,None,None,848000000,None,174000000,1285000000,None,2498000000,None,200802000,6277991000,1236169000,357161000,357161000,427778000,366286000,5039376000,432766000,456930000,4571631000,2325052000,2246579000,24721000,0,None,84944000,34979000,3738013000,582456000,106709000,None,86625000,86625000,2547336000,None,2158825000,86625000,2072200000,2158825000,38050000,204134000,2539978000,168545000,2427599000,47248000,45995000,1302816000,2345363000,2236573000,1145567000,321704000,797062000,106208000,1277452000,944000,-103020000,944000,103020000,2448383000,944000,60494000,214714000,223998000,23196000,103020000,196432000,124808000,327018000,541732000,Common Stock,Teleflex Incorporated,"Teleflex Incorporated, headquartered in Wayne, Pennsylvania, is an American provider of specialty medical devices for a range of procedures in critical care and surgery.",96943,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"550 E SWEDESFORD RD, SUITE 400, WAYNE, PA, US",December,2021-12-31,16068304000,796038000,33.51,2.133,78.34,0,0.004,10.23,60.07,0.173,0.199,0.0498,0.137,2809563000,1549602000,10.23,0.679,0.071,393.44,33.51,22.27,5.72,4.044,5.97,20.79,1.111,448.11,289,322.17,362.23,46845000,2021-12-15,2022-03-04,332.8000,0.0688935
TXN,2019-12-31,USD,6649000000,248000000,None,-286000000,-663000000,996000000,847000000,-133000000,-216000000,5017000000,-1920000000,-4730000000,None,2960000000,2960000000,None,3008000000,3008000000,None,None,1491000000,None,-2421000000,None,-1000000,None,467468000,2787014000,1658884000,773924000,773924000,196691000,362368000,1052945000,320216000,729669000,541911000,125480000,416431000,209661000,104490000,137303000,188598000,10332000,1306856000,539029000,126617000,45974000,19476000,19476000,753757000,65325000,394687000,19476000,394687000,394687000,288060000,313096000,1480158000,1323000000,-241918000,20801000,166410000,1339829000,2294965000,955136000,955136000,553654000,437084000,322824000,786175000,24785000,-23145000,-921000,22224000,1600000,-22648000,70834000,40100000,525768000,58300000,23145000,467472000,461654000,547992000,588092000,Common Stock,Teradyne Inc,"Teradyne, Inc. is an American automatic test equipment (ATE) designer and manufacturer based in North Reading, Massachusetts.",97210,NASDAQ,USD,USA,LIFE SCIENCES,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,"600 RIVERPARK DRIVE, NORTH READING, MA, US",December,2021-12-31,19496536000,1321620000,21.71,2.225,15.79,0.4,0.0037,5.53,22.45,0.274,0.323,0.2,0.425,3702881000,2206656000,5.53,0.204,0.166,142,21.71,23.98,5.27,7.29,4.736,13.14,1.505,168.75,102.42,140.9,130.93,162417000,2022-03-18,2022-02-17,128.2900,0.3575661
TXT,2019-12-31,USD,1014000000,116000000,None,-68000000,230000000,416000000,339000000,-99000000,292000000,815000000,-266000000,-502000000,None,503000000,503000000,None,18000000,None,None,None,301000000,None,-479000000,None,246000000,None,-862000000,34309000000,12103000000,6268000000,6268000000,3552000000,1324000000,15251000000,10396000000,3734000000,537000000,339000000,198000000,None,1000000,None,959000000,1470000000,26199000000,10667000000,3771000000,3842000000,1399000000,785000000,6050000000,1232000000,10402000000,228000000,None,11187000000,260000000,2691000000,6618000000,None,-6083000000,1000000,181000000,4069000000,24578000000,20509000000,193000000,-69000000,2646000000,1343000000,4138000000,44000000,-685000000,44000000,685000000,-98000000,45000000,1370000000,343000000,-752000000,110000000,685000000,-775000000,-890000000,-67000000,276000000,Common Stock,Tesla Inc,"Tesla, Inc. is an American electric vehicle and clean energy company based in Palo Alto, California. Tesla's current products include electric cars, battery energy storage from home to grid-scale, solar panels and solar roof tiles, as well as other related products and services. In 2020, Tesla had the highest sales in the plug-in and battery electric passenger car segments, capturing 16% of the plug-in market (which includes plug-in hybrids) and 23% of the battery-electric (purely electric) market. Through its subsidiary Tesla Energy, the company develops and is a major installer of solar photovoltaic energy generation systems in the United States. Tesla Energy is also one of the largest global suppliers of battery energy storage systems, with 3 GWh of battery storage supplied in 2020.",1318605,NASDAQ,USD,USA,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,"3500 DEER CREEK RD, PALO ALTO, CA, US",December,2021-12-31,789641100000,9333000000,153.41,2.532,29.23,0,0,4.922,54.59,0.102,0.121,0.0714,21.08,53823001000,13606000000,4.901,7.54,0.649,962.94,163.39,86.96,15.38,29.34,16.29,91.1,2.006,1243.49,539.49,969.83,830.7,1033510000,None,None,44.6000,-0.030224
COO,2019-12-31,USD,713200000,114500000,None,13000000,53100000,280800000,292100000,55600000,37300000,466700000,-351300000,-351400000,525300000,156100000,156100000,None,3000000,3000000,None,None,1136800000,None,-126200000,None,10500000,None,5017000000,18018000000,8761000000,2437000000,5387000000,2001000000,1074000000,9797000000,3303000000,2437000000,4702000000,340000000,4362000000,4921000000,300000000,2950000000,299000000,468000000,9111000000,2123000000,388000000,None,573000000,500000000,7848000000,259000000,5803000000,500000000,5303000000,5800000000,475000000,1514000000,8907000000,34495000000,39898000000,1741000000,933000000,9164000000,14412000000,7440000000,5219000000,5723000000,1645000000,1544000000,3742000000,None,-170000000,-170000000,170000000,14412000000,175000000,708000000,288000000,5728000000,711000000,170000000,5017000000,5143000000,5723000000,6011000000,Common Stock,Texas Instruments Incorporated,"Texas Instruments Incorporated (TI) is an American technology company headquartered in Dallas, Texas, that designs and manufactures semiconductors and various integrated circuits, which it sells to electronics designers and manufacturers globally. It is one of the top 10 semiconductor companies worldwide based on sales volume.",97476,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"P.O. BOX 660199, DALLAS, TX, US",December,2021-12-31,157760307000,9919000000,20.68,2.188,14.43,4.21,0.0271,8.26,19.87,0.423,0.492,0.256,0.69,18343999000,12376000000,8.26,0.26,0.185,198.07,20.68,18.15,8.6,11.55,8.31,15.15,0.918,201.02,158.91,179.73,187.77,923547000,2022-02-07,2022-01-28,321.2900,0.2624361
HIG,2019-12-31,USD,3489000000,311000000,396000000,768000000,830000000,1688000000,105000000,-81000000,None,2085000000,-2148000000,-1191000000,-1906000000,200000000,200000000,None,454000000,433000000,21000000,None,1376000000,None,-6000000,None,141000000,-9000000,815000000,15018000000,4245000000,1181000000,176000000,4069000000,None,3432000000,2527000000,4405000000,589000000,589000000,None,603000000,None,None,None,None,9500000000,48000000,None,830000000,48000000,None,233000000,40000000,3124000000,46000000,None,3124000000,None,117000000,5518000000,20000000,5682000000,29000000,227956000,1121000000,13630000000,12509000000,11406000000,-13430000000,1152000000,647000000,14551000000,None,-171000000,None,171000000,None,None,None,59000000,942000000,127000000,171000000,815000000,730000000,1113000000,1172000000,Common Stock,Textron Inc,"Textron Inc. is an American industrial conglomerate based in Providence, Rhode Island. Textron's subsidiaries include Arctic Cat, Bell Textron, Textron Aviation (which itself includes the Beechcraft, Hawker, and Cessna brands), and Lycoming Engines.",217346,NYSE,USD,USA,MANUFACTURING,AIRCRAFT & PARTS,"40 WESTMINSTER ST, PROVIDENCE, RI, US",January,2022-01-31,15488430000,1271000000,21.69,0.983,31.42,0.08,0.0012,3.296,55.25,0.0603,0.0712,0.0352,0.118,12382000000,1943000000,3.296,-0.098,-0.094,86,21.69,15.7,1.251,2.21,1.313,12.08,1.755,79.45,48.77,72.82,71.34,216682000,2022-01-01,2022-03-10,60.7700,0.3671541
